month,customer_id,first_name,last_name,Total Transfer In,Total Transfer out,Account Monthly Balance
1,827746463639522560,Sonia,Tucholski,536.4,3015.17,-2478.77
1,828242998033773568,Diego,Blankenship,7972.4800000000005,4235.67,3736.8100000000004
1,829687359623260672,Ronald,Ward,8714.56,11069.9,-2355.34
1,830466663890511616,Bob,Cameron,5379.93,7139.099999999999,-1759.1699999999992
1,831351118618895360,Donald,Miles,3974.96,7205.65,-3230.6899999999996
1,831834311139228416,Brittany,Lochrico,12214.950000000003,7525.290000000001,4689.660000000002
1,832664317949000064,Christopher,Morris,1251.54,0,1251.54
1,832731385917371264,Shakira,Garcia,4474.28,6380.110000000001,-1905.8300000000008
1,833315425349410944,Ann,Lanning,1555.8,10517.15,-8961.35
1,834236699511927936,Kenneth,Baptista,8265.91,5939.849999999999,2326.0600000000004
1,834256626499915648,Robert,Lally,10883.16,9811.16,1072
1,836862923538426240,Patrick,Mitchell,509.94,3698.1600000000003,-3188.2200000000003
1,837040090357698816,Julie,Storey,1178.62,2361.8900000000003,-1183.2700000000004
1,837571377460975744,Marilyn,Hester,230.69,2402.33,-2171.64
1,837603876580118016,Angela,Gannon,15316.76,12966.45,2350.3099999999995
1,838538942567089024,Frances,Griffith,2218.7299999999996,4737.740000000001,-2519.010000000001
1,841140861904532608,Elizabeth,Romo,7368.279999999999,12901.21,-5532.93
1,842229549921894016,James,Rone,4518.7300000000005,3599.1900000000005,919.54
1,844707484395144576,Cindy,Smothers,9673.300000000001,7425.799999999999,2247.500000000002
1,849286295401969792,Monica,Briney,8556.76,10684.300000000001,-2127.540000000001
1,850861497507019520,Jorge,Neuman,13559.469999999998,2856.2799999999997,10703.189999999999
1,852704060169901184,Stephen,Waldron,1200.88,1997.59,-796.7099999999998
1,853033922877996160,Jessica,Lentz,5355.98,613.67,4742.3099999999995
1,853431970811570944,Stephanie,Childs,11858.91,5106.59,6752.32
1,853598793961129216,Michelle,Davis,8476.36,8781.82,-305.4599999999991
1,853690095221995648,Jared,Johnson,90.29,694.72,-604.4300000000001
1,854589773558971008,Deena,Burns,1353.0500000000002,0,1353.0500000000002
1,855712716553358976,Robert,Collier,1493.09,0,1493.09
1,856123644612662400,Elizabeth,Melgarejo,3369.8100000000004,68.1,3301.7100000000005
1,856144851043911040,Gerald,Barrett,1943.67,3627.6800000000003,-1684.0100000000002
1,857762774183863680,Bruce,Wells,1342.68,1443.82,-101.13999999999987
1,858270824760572800,David,Traughber,6887.61,17340.209999999995,-10452.599999999995
1,859574450607522560,Carol,Nolan,8815.57,12720.250000000002,-3904.680000000002
1,859914530606414208,Samira,Hedrick,8882.25,2366.73,6515.52
1,860576025605675520,Lucille,Guzman,6333.38,3431.2300000000005,2902.1499999999996
1,860994366732279424,Kimberly,Patton,1462.9,3899.6100000000006,-2436.7100000000005
1,862248955485945600,Jacqueline,Lovig,1307.57,3613.03,-2305.46
1,863419587266097408,Douglas,Sullivan,3125.2000000000003,725.22,2399.9800000000005
1,863761089156571136,Deborah,Porter,6802.61,7019.11,-216.5
1,863807668487947264,Shameka,Pinilla,0,3807.72,-3807.72
1,865501770842455808,Dianne,Melgar,10320.049999999997,7932.719999999999,2387.329999999998
1,865929529760387968,Janet,Boone,8118.83,5432.419999999999,2686.4100000000008
1,866552612753011968,Wilma,Anderson,5159.24,4564.450000000001,594.789999999999
1,872857248340582144,Patricia,Horrigan,1454.36,1676.05,-221.69000000000005
1,873890212920763264,Mary,Scott,4845.61,116.12,4729.49
1,876144060649901952,Louis,Hatfield,12405.150000000001,7801.83,4603.3200000000015
1,876771358917699072,Joey,Konkel,5794.65,5873.95,-79.30000000000018
1,877172069802878976,Myra,Davis,888.57,1620.24,-731.67
1,877350392216668416,Shannon,Affagato,2605.31,3459.88,-854.5700000000002
1,877782176943897088,Robin,Aguilar,6673.219999999999,2879.4700000000003,3793.749999999999
1,877784514544138624,Joyce,Sanchez,7675.8600000000015,3262.12,4413.740000000002
1,878584449051692032,Richard,Gonzales,9025.98,5698.27,3327.709999999999
1,878952804245969536,Joshua,Page,792.09,4534.42,-3742.33
1,879555826430569344,Linda,Dunkin,2862.84,0,2862.84
1,880142454484172032,Richard,Revels,2994.33,2183.84,810.4899999999998
1,880152437799973376,Samuel,Hampton,4638.620000000001,3758.73,879.8900000000008
1,880986244942988160,Daisy,Gonzales,4791.74,7016.9,-2225.16
1,881033008350100480,Charmaine,Pinder,2621.4900000000002,421.25,2200.2400000000002
1,883311933763102464,Brandi,Garnand,16805.839999999997,10065.820000000002,6740.019999999995
1,884697221577965312,Roland,Robinson,8908.62,8087.23,821.3900000000012
1,884971219955321216,Amy,Mclaurin,0,394.49,-394.49
1,885030788488737536,Hattie,Cohen,7964.85,6926.589999999999,1038.2600000000011
1,885704342397406208,Elizabeth,Moore,5375.46,11551.23,-6175.7699999999995
1,886109842533361664,Benjamin,Parkman,1654.98,2941.44,-1286.46
1,886246438925195904,Lilly,Devenny,1808.68,1911.3,-102.61999999999989
1,886672432134275200,Eugene,Maurer,1163.61,1698.72,-535.1100000000001
1,886799805471042688,Sarah,Clevenger,5787.76,11818.429999999998,-6030.669999999998
1,886844108737552896,Mark,Topper,10631.14,13065.04,-2433.9000000000015
1,888057688051073920,Jane,Strong,5576.01,4223.889999999999,1352.1200000000008
1,891114940760110208,James,Anderson,5701.469999999999,4819.06,882.409999999999
1,895142677268412416,Sandra,Mckever,4160.29,6771.549999999999,-2611.2599999999993
1,898146691089627392,Denise,Maggio,6599.25,702.95,5896.3
1,898482060289388288,Leroy,Windham,10082.11,12018.72,-1936.6099999999988
1,898636469672444416,Jason,Edwards,8630.89,11115.909999999998,-2485.0199999999986
1,899195215174908672,Gloria,Park,3032.86,1726.24,1306.6200000000001
1,900298089574073472,Darryl,Cowels,8121.38,6731.79,1389.5900000000001
1,902694161326762240,Richard,Young,5568.6,1565.56,4003.0400000000004
1,902912429366486528,Ruth,Abney,11394.6,10573.5,821.1000000000004
1,903660836129514240,Virginia,Gorius,8625.9,4829.79,3796.1099999999997
1,904676387325023360,Michael,Bechtol,7708.87,6815.72,893.1499999999996
1,905800232975008384,Lee,Conley,11919.609999999997,10359.42,1560.1899999999969
1,906303437347806208,Vilma,Todd,2527.44,0,2527.44
1,908677977917353088,William,Lee,1017.3800000000001,1135.5700000000002,-118.19000000000005
1,909153708625034752,Johanna,Robinson,6475.7,8021.210000000001,-1545.5100000000011
1,910844594592662272,Lynne,Drost,4283.41,3334.96,948.4499999999998
1,912653166201156864,Bailey,Wyrick,4696.06,8289.15,-3593.0899999999992
1,912752779774987264,Mildred,Wyant,3849.91,0,3849.91
1,914451794646385792,Eunice,Murphy,7213.070000000001,5005.49,2207.580000000001
1,914976594187202048,Tyler,Graves,5065.21,2647.92,2417.29
1,918415571513605120,Joey,Swenson,11088.05,14042.1,-2954.050000000001
1,918507779425846528,Carmela,Poole,11623.84,12295.74,-671.8999999999996
1,918529490413504000,Rose,Fiedler,5311.18,5633.0199999999995,-321.83999999999924
1,919077007105985920,Jesse,Kearby,722.45,40.37,682.08
1,921295448348843520,William,Moons,3855.3500000000004,3703.78,151.57000000000016
1,922063260228403840,Aleta,Story,2093,0,2093
1,922733507231532672,Shirley,Morales,3650.2700000000004,1285.55,2364.7200000000003
1,924042527888373504,Melvin,Anderson,0,3388.8,-3388.8
1,925871340566696320,Malinda,Sage,0,3812.23,-3812.23
1,926104360710005888,Edith,Hinshaw,571.51,2632.15,-2060.6400000000003
1,928772417936127616,Jennifer,Obrion,6137.400000000001,3576.89,2560.5100000000007
1,929334661467144064,Kyong,Stolz,1480.75,1879.45,-398.70000000000005
1,932019102684723200,Clarence,Brooks,3173.29,3460.6099999999997,-287.3199999999997
1,932134205554961792,Joshua,Johnson,8393.14,11052.789999999999,-2659.6499999999996
1,932934872833992320,Stella,Clarke,7470.3499999999985,12366.119999999999,-4895.77
1,932961929138359936,Barbara,Byrd,3073.2399999999993,1057.18,2016.0599999999993
1,933066107048918272,Robert,Schweitzer,4914.62,2036.1,2878.52
1,933133864904856064,James,Juett,4927.75,7351.7699999999995,-2424.0199999999995
1,934519567520832768,Robert,Meidinger,11494.23,7182.02,4312.209999999999
1,936783928456516352,King,Spears,4976.62,1683.41,3293.21
1,938774488656903168,Debra,Sexton,1629.92,2108.91,-478.9899999999998
1,938807158765184256,Shaunna,Perez,7362.4400000000005,1793.24,5569.200000000001
1,939233912324580096,John,Blaney,8849.89,8297.109999999999,552.7800000000007
1,939989631169115008,Gaynelle,Anderson,178.82,1564.67,-1385.8500000000001
1,940704404743008256,Dorothy,Barnard,1984.18,4034.41,-2050.2299999999996
1,941031923573718656,Ellen,Chambers,16024.420000000002,5035.24,10989.180000000002
1,941419736880404480,Richard,Smith,9026.470000000001,3664.26,5362.210000000001
1,941706180614727680,Lamont,Jones,3082.6800000000003,1613.16,1469.5200000000002
1,942391395011256064,David,Taylor,10425.220000000001,7067.4800000000005,3357.7400000000007
1,943211347673475840,Melvin,Woll,10483.69,8388.68,2095.01
1,944560045206070528,John,Jackson,2651.77,3781.46,-1129.69
1,949661150239633408,Laura,Calaf,6188.8,1042.4299999999998,5146.370000000001
1,953802289380017408,Stephanie,Diaz,7799.16,9084.97,-1285.8099999999995
1,954524649860959744,Frances,Peck,5134.379999999999,5908.890000000001,-774.510000000002
1,954776724443192192,Violeta,Printup,6188.27,2195.89,3992.3800000000006
1,954951645623662464,Jennifer,Williams,10929.329999999998,3350.33,7578.999999999998
1,959799930015099520,Carol,Dodson,6990.629999999999,1889.96,5100.669999999999
1,960013498868127232,Kermit,Nicholson,4107.18,2115.1,1992.0800000000004
1,960422580921375360,Donna,Lewis,1553.75,6995.08,-5441.33
1,960554174202029824,William,Mireles,5149.8,10011.400000000001,-4861.600000000001
1,960634059997801088,Robert,Riddle,125.84,0,125.84
1,961054797901455872,Ana,Philo,9869.35,2461.98,7407.370000000001
1,961595719431301120,John,Oliver,11470.880000000001,8108.8,3362.080000000001
1,961995020569683200,Robert,Young,645.16,0,645.16
1,962096362770174080,Larry,Smith,1465.64,0,1465.64
1,962248848650991616,Socorro,Beaver,8077.15,7983.2699999999995,93.88000000000011
1,964332827639316096,Gary,Johnson,287.29,3229.48,-2942.19
1,965648452574324224,Dorothy,Irwin,7888.1,8141.990000000002,-253.89000000000124
1,966794370305041408,Kathleen,Proulx,2682.38,5370.099999999999,-2687.7199999999993
1,967580794111521024,Lauren,Bennett,1528.88,5016.42,-3487.54
1,968399636647263360,Russell,Urbina,5192.83,6633.34,-1440.5100000000002
1,970316101883914752,Nichole,Jones,6525.679999999999,4242.400000000001,2283.279999999999
1,971742723682252288,Karen,Brown,12512.170000000002,6683.250000000001,5828.920000000001
1,971885832887682688,Kim,Orefice,2093.75,1226.93,866.8199999999999
1,972574105539761792,Roger,Sawyer,3602.71,4626.09,-1023.3800000000001
1,972658098226988160,Emmett,Haymaker,4674.72,1430.25,3244.4700000000003
1,973476291339543296,Doris,Olinger,8967.69,5298.120000000001,3669.5699999999997
1,974408722701805312,Donna,Hayes,1917.5900000000001,4661.4,-2743.8099999999995
1,975068247058180992,Doris,Maupin,5366.34,3622,1744.3400000000001
1,975657257487603072,Gertie,Tiger,5884.89,0,5884.89
1,976647556572058112,Leila,Taylor,1143.69,3217.34,-2073.65
1,976715127670886656,Steven,Smith,2896.9799999999996,4417.55,-1520.5700000000006
1,976905984560306304,Amy,Edwards,2719.24,5030.969999999999,-2311.7299999999996
1,978927058802533120,George,Leon,762.71,1503.92,-741.21
1,979006048872498944,Francis,Puertas,0,1017.53,-1017.53
1,979308730338541568,Latisha,Cothran,2911.48,5257.27,-2345.7900000000004
1,980438137043235584,Jesse,Carlson,4560.42,4344.159999999999,216.26000000000113
1,980809348831508096,Peter,Holliday,3856.69,9764.83,-5908.139999999999
1,983803024771151744,Loraine,Dixon,4938.88,1291.44,3647.44
1,984385504277487232,Maurice,Congrove,0,1031.78,-1031.78
1,985189230023606912,Nguyet,Rogers,2151.45,8553.16,-6401.71
1,986263811078579200,Ofelia,Martin,0,495.61,-495.61
1,987983167914471040,Theresa,Swartz,3123.2799999999997,4630.86,-1507.58
1,987994932945097088,Justin,Montgomery,9449.55,13426.2,-3976.6500000000015
1,988485150829059072,James,Roberts,11335.79,8350.689999999999,2985.100000000002
1,989016891117836160,Willie,Thomas,8122.53,3713.2999999999997,4409.23
1,989037937908387200,James,Tarbutton,1693.46,0,1693.46
1,989910497646473856,Kim,Scher,9590.960000000001,9299.219999999998,291.7400000000034
1,990464740786221952,Cristina,Reinking,14519.37,12721.020000000002,1798.3499999999985
1,990887758142298624,David,Fitzgerald,1815.1000000000001,1787.08,28.02000000000021
1,991830668534482944,Michael,Fields,9334.009999999998,6337.21,2996.7999999999984
1,992182652369441664,Angelia,Glover,2965.8100000000004,16075.549999999997,-13109.739999999998
1,992969043262867712,Lee,Smith,14565.560000000001,18337.390000000007,-3771.8300000000054
1,995535290873746944,Elsie,Lawley,8271.19,7846.41,424.78000000000065
1,995570859485153024,Edward,Lopez,7531.91,11245.389999999998,-3713.4799999999977
1,996733811711149952,Garland,Littlejohn,3568.71,13394.009999999998,-9825.3
1,997524541544397440,Harold,Lavender,13794.619999999999,8314.78,5479.839999999998
1,998007178023954048,Belinda,Guidry,6301.95,7712.04,-1410.0900000000001
1,999473500890923264,Rafael,Mickell,4174.34,15138.640000000001,-10964.300000000001
1,999665966613201664,Margaret,Waitman,10713.67,7496.37,3217.3
1,1000290235096183296,Charles,Longo,9968.259999999998,5816.6,4151.659999999998
1,1000855189122411904,Patrick,Smith,411.11,2824.7799999999997,-2413.6699999999996
1,1002541949489199616,Dorothea,Harris,2592.79,2335.96,256.8299999999999
1,1003125176055923584,Fred,Auckerman,5978.59,7352.35,-1373.7600000000002
1,1003152828562598784,Rueben,Tucker,630.44,1014.6,-384.15999999999997
1,1006590640661861376,Bart,Arredondo,265.87,3431.12,-3165.25
1,1007337712946283904,Linda,Dighton,527.45,1760.36,-1232.9099999999999
1,1007965200035406464,David,Moon,0,2699.11,-2699.11
1,1008729319093104896,Michael,Williams,8477.279999999999,4874.45,3602.829999999999
1,1008961121153513600,Joshua,Lopez,3059.3,7479.079999999998,-4419.779999999998
1,1008967842412360192,Brian,Brewster,932.33,0,932.33
1,1009632545673625856,Nora,Flores,1210.63,4611.65,-3401.0199999999995
1,1010366399917811968,Luisa,Scott,0,2138.88,-2138.88
1,1010872156508840704,Phillip,Bender,7678.46,5612.9,2065.5600000000004
1,1011160898606957568,Michael,Mcnamara,7414.36,6729.55,684.8099999999995
1,1011357683810695680,Kay,Wang,373.14,2564.05,-2190.9100000000003
1,1012283334662530048,Dianna,Colvin,1935.82,3349.2200000000003,-1413.4000000000003
1,1012570483135300352,Ruth,Gaines,6874.36,7641.79,-767.4300000000003
1,1013196197632467456,Agnes,Steffan,1810.38,3455.48,-1645.1
1,1013389393104490112,Willie,Rocha,723.48,2278.31,-1554.83
1,1014239596200920576,Jason,Fischer,11199.75,776.3699999999999,10423.380000000001
1,1014598007438019968,Kathy,Luna,3941.6,4936,-994.4000000000001
1,1015507611992880128,Troy,Shattuck,735.25,9018.03,-8282.78
1,1017521557490935808,Frederick,Loyd,1184.48,4927.4400000000005,-3742.9600000000005
1,1018231835103580032,Britt,Milne,0,2022.81,-2022.81
1,1018514716421721728,Gwendolyn,Schaupp,1108.78,9906.61,-8797.83
1,1019659619402700800,Peter,Rice,2693.41,5607.85,-2914.4400000000005
1,1020076591995717632,Nancy,Brennan,1264.32,0,1264.32
1,1020518801756015616,Michele,Glenn,428.76,2233.08,-1804.32
1,1020853339563249792,Chris,Meyerott,11541.87,6331.34,5210.530000000001
1,1021662845525875328,Kristopher,Gordon,3830.5699999999997,6139.99,-2309.42
1,1022092517329489152,Eda,Tate,1909.3200000000002,3743.15,-1833.83
1,1022375469851499648,Arianne,Clover,1629.85,0,1629.85
1,1024156587859092736,Cary,Smith,6081.13,7865.030000000001,-1783.9000000000005
1,1024285819131159808,Martha,Pangelinan,7838.4800000000005,7163.45,675.0300000000007
1,1024979532639203968,Jason,Cisneros,2420.05,1663.83,756.2200000000003
1,1025299757209957120,Leonard,Makins,11276.230000000001,7948.05,3328.180000000001
1,1025388246425068288,Robert,Harris,105.76,0,105.76
1,1028324443237072768,Vanessa,Kelley,117.22,4430.35,-4313.13
1,1028792905519552896,John,Parramore,8180.509999999999,7159.650000000001,1020.8599999999988
1,1028953101699406720,John,Fisk,4986.93,2080.16,2906.7700000000004
1,1029071548375770880,Laticia,Martin,8326.28,8328.97,-2.6899999999986903
1,1029376896445499520,Nathaniel,Smith,5338.759999999999,52.22,5286.539999999999
1,1029426456206666624,William,Anderson,2109.47,365.94,1743.5299999999997
1,1029928304889421184,Catrina,Whalen,1387.3400000000001,2078.2599999999998,-690.9199999999996
1,1030079835458426368,Connie,Rosado,5508.74,7363.880000000001,-1855.1400000000012
1,1030197292297954560,Donna,Adkins,3976.97,3647.79,329.17999999999984
1,1030333791505802240,Amy,Bell,2017.4299999999998,4181.51,-2164.0800000000004
1,1030999482720687488,Jimmie,Barnett,2256.9,3863.2599999999998,-1606.3599999999997
1,1032044120387499648,Jackie,Bashore,8759.87,10446.650000000001,-1686.7800000000007
1,1032683696143739008,Richard,Weyers,4711.73,6526.070000000001,-1814.340000000001
1,1033561648662147840,Eula,Mason,5721.59,9331.76,-3610.17
1,1036715312480982656,James,Buttry,898.65,0,898.65
1,1036989248561702528,Elliott,Pinsonnault,6237.26,5284.629999999999,952.630000000001
1,1039071217314384896,Jason,Hanson,3053.36,1952.73,1100.63
1,1039629633846469760,Denise,Burkett,4248.42,5930.469999999999,-1682.0499999999993
1,1039785559924091648,Luke,Owen,6816.280000000001,7733.42,-917.1399999999994
1,1043434633430811776,Ivan,Anderson,406.56,4092.08,-3685.52
1,1043484640533846144,Giovanni,Whitman,774.54,2197.37,-1422.83
1,1044493177651617152,Jay,Pickering,2309.36,3009.19,-699.8299999999999
1,1044548681034908288,Cecil,Curry,6443.45,3143.49,3299.96
1,1045329817314185728,James,Guttirez,2252.84,4004.38,-1751.54
1,1045580489724519936,Priscilla,Wells,4716.93,10332.47,-5615.539999999999
1,1046056701896349952,Billy,Phillips,2666.64,1653.6,1013.04
1,1048063833627080320,Doris,Kirk,9213.669999999998,11123.11,-1909.4400000000023
1,1050879190704952448,Anna,Lara,7272.13,12649.539999999999,-5377.409999999999
1,1052625547118277504,Linda,Laferriere,2341.05,1351.59,989.4600000000003
1,1052772200110005632,Gladys,Niehaus,10385.44,6882.6900000000005,3502.75
1,1052978206342856832,Susan,Edmunds,3868.55,0,3868.55
1,1053094840284931968,Jeffrey,Nickel,0,1759.2,-1759.2
1,1054920509521954944,Gordon,Morin,3649.12,4917.5,-1268.38
1,1055220304702096384,Yvette,Rizzo,7150.419999999999,3149.5800000000004,4000.839999999999
1,1056051189384474112,Janet,Ragan,2065.52,5319.57,-3254.0499999999997
1,1056399464032584064,James,Rosson,11290.73,9256.210000000001,2034.5199999999986
1,1059463608605747072,John,Lopez,7192.31,6862.64,329.6700000000001
1,1059925729751695872,Robert,Desir,4204.88,5792.99,-1588.1099999999997
1,1060248647126724224,Barbara,Spears,646.02,3920.6099999999997,-3274.5899999999997
1,1060557112290460160,Paula,Woods,4305.13,1514.02,2791.11
1,1060945760097070720,Marilyn,Rice,0,1033.83,-1033.83
1,1061102328497048960,Mary,Stephen,1397.84,3403.2799999999997,-2005.4399999999998
1,1063299976369439744,Wilson,Miner,3171.53,4873.070000000001,-1701.5400000000004
1,1065398356131439104,Kevin,Hanson,4391.42,8119.2,-3727.7799999999997
1,1066712733152516352,Rudy,Meyer,1533.91,7394.24,-5860.33
1,1069677695144444800,June,Domingo,2770.26,3120.99,-350.72999999999956
1,1071840577508150272,Leslie,Hidalgo,6956.469999999999,7396.580000000001,-440.1100000000015
1,1072439049830697088,Shawanna,Hawkins,9122.91,4460.75,4662.16
1,1072988799783632256,Scott,Brown,2449.95,3346.0699999999997,-896.1199999999999
1,1073513183794533248,Dennis,Puckett,10253.03,6261.5599999999995,3991.470000000001
1,1075178511472533248,Helen,Hearn,9785.019999999999,4216.04,5568.979999999999
1,1079003521109865856,Edward,Powe,8677.7,12989.05,-4311.3499999999985
1,1079760827568157568,Scott,Sturgeon,2672.89,3387.7,-714.81
1,1079831779104471936,Theodore,Henry,2642.37,5832.759999999999,-3190.3899999999994
1,1080277991137404672,Steven,Rodriguez,4093.36,1345.21,2748.15
1,1081221828537510784,Caren,Gridley,1994.1499999999999,3133.42,-1139.2700000000002
1,1082451982698848768,Marc,Webb,2619.87,2028.6999999999998,591.1700000000001
1,1082647288946345600,Sebastian,Hiott,2184.25,7252.77,-5068.52
1,1083210006327031680,Peter,Prieto,1823.27,0,1823.27
1,1086581553772277120,John,Chipman,3356.34,5171.29,-1814.9499999999998
1,1087230561537924736,Cortez,Brooks,888.25,580.54,307.71000000000004
1,1088929360670755840,Steven,Plummer,9601.009999999998,4682.94,4918.069999999999
1,1089024167061778560,Betty,Ceballos,12537.46,6538.909999999999,5998.55
1,1089227004296626432,Edward,Cooper,2660.4399999999996,4782.849999999999,-2122.41
1,1090136100579576576,Mildred,Dempsey,7945.85,7336.27,609.5799999999999
1,1090342628060971776,Miguel,Nolan,6625.549999999999,4981.2,1644.3499999999995
1,1090369020058933248,Christopher,Savoy,5006.18,873.31,4132.870000000001
1,1090512961789703168,Linnie,Brown,12436.850000000002,8143.51,4293.340000000002
1,1091094061677617664,Natalie,Gilmore,5553.159999999999,8595.39,-3042.2300000000005
1,1091910550398509824,Christine,Melancon,4984.419999999999,5846.3099999999995,-861.8900000000003
1,1092379273601829888,William,Burk,12289.55,18776.17,-6486.619999999999
1,1093802188864238336,Willard,San,3845.74,7220.3099999999995,-3374.5699999999997
1,1093940910332510464,Martha,Scott,0,227.02,-227.02
1,1094740003318756992,Judy,Mccully,9608.769999999999,4944.700000000001,4664.069999999998
1,1095067889733022464,Mike,Hall,10134.26,7959.669999999999,2174.590000000001
1,1098206081837607808,Jaime,Smith,696.77,3945.66,-3248.89
1,1098412360443852416,Jacob,Dickhoff,2317.93,0,2317.93
1,1098852697946475648,Blanca,Zuniga,2343.1,5054.67,-2711.57
1,1099516752962446720,Sharon,Edwards,4481.400000000001,7775.1,-3293.7
1,1100996152559414400,Rita,Pettiford,7958.419999999999,4967.820000000001,2990.5999999999985
1,1101660447671148032,Ryan,Sweeney,823.5300000000001,1968.08,-1144.5499999999997
1,1101668491060764416,Elisabeth,Hamilton,3058.6499999999996,2982.8199999999997,75.82999999999993
1,1103375557269487104,Tina,Newkirk,6660.570000000001,8178.16,-1517.5899999999992
1,1103449641449870336,Allen,Babb,5627,7183.56,-1556.5600000000004
1,1103610251045590912,Norman,Wood,2688.47,2015.96,672.5099999999998
1,1104057140642917632,Jennie,Mccorkle,12055.43,12405.720000000001,-350.2900000000009
1,1104450074210408960,Barbra,Craig,20500.320000000003,13540.529999999999,6959.7900000000045
1,1107118953923058816,Clarissa,Taylor,12396.09,14244.16,-1848.0699999999997
1,1107673665910618240,Marion,Shearon,9160.719999999998,9533.7,-372.9800000000032
1,1107882816458690048,Henry,Chavez,15281.45,7824.03,7457.420000000001
1,1107943313307613824,Tommy,Paullin,9871.18,15048.44,-5177.26
1,1108551031719228928,Joseph,Purvis,1504.69,3912.2599999999998,-2407.5699999999997
1,1108787374246765824,Denise,Muni,6821.33,5402.13,1419.1999999999998
1,1110021403832915840,Ernest,Pults,7537.150000000001,8321.55,-784.3999999999987
1,1110991455768143616,Judy,Rhoads,3923.48,3820.96,102.51999999999998
1,1111402881261579264,Kristie,Foster,7275.229999999999,440.99,6834.239999999999
1,1111764072098001152,Jacqualine,Mallory,8267.24,5216.08,3051.16
1,1112197005917151360,Emma,Gaskin,399.92,0,399.92
1,1112787259007638144,Jose,Bryan,3572.24,946.47,2625.7699999999995
1,1113280095947894656,Verna,Luna,930.97,1269.79,-338.81999999999994
1,1113899774725081856,Jennifer,Smathers,3212.74,4032.76,-820.0200000000004
1,1115475360411256832,Andrea,Smith,10343.65,8833.65,1510
1,1119416887832235648,Steven,Reyes,8617.58,7391.289999999999,1226.2900000000009
1,1119589770797382400,James,Abbey,10787.43,5182.24,5605.1900000000005
1,1119922590033317120,Wayne,Fairley,13509.279999999999,5063.83,8445.449999999999
1,1120163179682095488,Kimberly,Woods,249.46,0,249.46
1,1121110983633532416,Christopher,Hardesty,7745.67,10221.86,-2476.1900000000005
1,1121278552556904704,Jorge,Foster,1139.1399999999999,990.66,148.4799999999999
1,1124445618012240384,James,Hall,6914.06,7053.1900000000005,-139.1300000000001
1,1124790576644526592,Deanna,Hart,2987.95,3628.52,-640.5700000000002
1,1126440037354841088,Michelle,Boyd,14990.38,8201.880000000001,6788.499999999998
1,1129130026716054528,Amy,Wormley,398.78000000000003,6090.17,-5691.39
1,1129236337726692096,Vicki,Dunn,4033.12,3124.33,908.79
1,1130487392389828352,Grace,Key,8428.970000000001,7922.44,506.53000000000156
1,1130726999515033984,Randall,Aquino,9931.18,9127.79,803.3899999999994
1,1131003481920834304,Craig,Miller,3830.73,2008.81,1821.92
1,1131297860179965184,Eva,White,6963.429999999999,3120.9399999999996,3842.49
1,1132813730167935360,Wanda,Coe,0,2607.16,-2607.16
1,1133403582555534080,Charles,Jones,3362.8100000000004,548.85,2813.9600000000005
1,1134911899246080256,Barbara,Nguyen,8092.7699999999995,5373.34,2719.4299999999994
1,1136725401452194560,Lillian,Rowell,2751.49,5140.67,-2389.1800000000003
1,1137273321135202048,Juanita,Kim,1571.87,833.1800000000001,738.6899999999998
1,1138894713289172864,Debora,Comer,1148.46,5642.76,-4494.3
1,1139751502433628672,Cecilia,Ruic,1777.0300000000002,4230.44,-2453.4099999999994
1,1139955992730540160,Glenda,Bibeau,4242.49,2544.7,1697.79
1,1140251259535447424,Chad,Neally,10306.42,4325.04,5981.38
1,1140754345605339392,Evelyn,Silva,11125.730000000001,1996.88,9128.850000000002
1,1141922579407178240,Sharon,Wilson,438.17,3395.4799999999996,-2957.3099999999995
1,1143789312561324160,Marie,Mullins,1217.5,0,1217.5
1,1144380835761910400,Tasha,Garth,4687.889999999999,4221.72,466.16999999999916
1,1144615594758486144,Deborah,Wallace,1354.3500000000001,1235.87,118.48000000000025
1,1145573472141013760,Sam,Bennett,5487.42,8437.5,-2950.08
1,1145925729560250112,Taylor,Hennen,14471.759999999998,8343.16,6128.5999999999985
1,1146357961185598080,Travis,Valdez,2146.42,963.39,1183.0300000000002
1,1147218546690549760,Kelly,Chavis,2414.6800000000003,10844.6,-8429.92
1,1147631895015027584,Betty,Wilkinson,10072.51,8157.53,1914.9800000000005
1,1147948936493031936,Stephen,Hare,4675.86,0,4675.86
1,1148356372404857216,Harley,Wildes,6057.629999999999,3453.62,2604.0099999999993
1,1151472497608583168,Scott,Craven,3702.9,5895.45,-2192.5499999999997
1,1151773628449998592,Charles,Schmitt,10357.75,8935.14,1422.6100000000006
1,1153007294051444480,Michael,Michalski,4288.38,3011.3599999999997,1277.0200000000004
1,1153038391485982976,Carlos,Thomas,9600.970000000001,11227.980000000001,-1627.0100000000002
1,1154317883249774592,Juanita,Brogan,7062.790000000001,3669.46,3393.330000000001
1,1155347204285940992,Michael,Kim,6998.11,440.90999999999997,6557.2
1,1155891618158058240,Pamela,Tucker,4780.050000000001,6655.15,-1875.0999999999985
1,1155902399253715456,Michael,Johnson,7524.799999999999,6878.450000000001,646.3499999999985
1,1158348079226878976,Quinn,Garbe,6932.2,3597.81,3334.39
1,1158427329243108608,Mason,Alcorn,2055.65,1977.75,77.90000000000009
1,1160177185857945344,Susan,Mckinney,2419.36,0,2419.36
1,1161267004061139968,Eva,Phillips,5225.97,5706.92,-480.9499999999998
